time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_yaw_rad,ex_m,ey_m,distance_error_m,yaw_error_rad,control_heading_rad,cmd_v_mps,cmd_omega_radps,controller,test_type
5.3142030239105225,-1.4573984146118164,-2.9160549640655518,0.8362019391290058,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0023502266493241643,-0.00060990401702364,0.002428075001554742,0.12035111572395829,0.12035111572395829,0.0,0.05026224696029235,PID,rotation
5.366253137588501,-1.4566305875778198,-2.9152050018310547,0.8461620956691321,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0035015501452296243,-0.0005749685780219657,0.0035484422336104337,0.1103909591838319,0.1103909591838319,0.0,0.02796316422483118,PID,rotation
5.418499946594238,-1.4566305875778198,-2.9152050018310547,0.8461620956691321,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0035015501452296243,-0.0005749685780219657,0.0035484422336104337,0.1103909591838319,0.1103909591838319,0.0,0.06623457551029914,PID,rotation
5.470685005187988,-1.4566305875778198,-2.9152050018310547,0.8461620956691321,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0035015501452296243,-0.0005749685780219657,0.0035484422336104337,0.1103909591838319,0.1103909591838319,0.0,0.06623457551029914,PID,rotation
5.5223548412323,-1.455621361732483,-2.91406512260437,0.859401033488183,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0050311731787759445,-0.0005083401704403354,0.005056788831236455,0.09715202136478109,0.09715202136478109,0.0,0.007046855055870355,PID,rotation
5.574151277542114,-1.455209493637085,-2.9135873317718506,0.864886499407955,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005664684861107097,-0.0004772493720526256,0.005684753428142734,0.09166655544500901,0.09166655544500901,0.0,0.033819070989294306,PID,rotation
5.626184701919556,-1.455209493637085,-2.9135873317718506,0.864886499407955,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005664684861107097,-0.0004772493720526256,0.005684753428142734,0.09166655544500901,0.09166655544500901,0.0,0.054999933267005405,PID,rotation
5.677800178527832,-1.4548238515853882,-2.913134813308716,0.8700554416037235,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.006261621073762751,-0.0004449682744479145,0.0062774115076721666,0.08649761324924055,0.08649761324924055,0.0,0.03186991555523651,PID,rotation
5.729889392852783,-1.4548238515853882,-2.913134813308716,0.8700554416037235,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.006261621073762751,-0.0004449682744479145,0.0062774115076721666,0.08649761324924055,0.08649761324924055,0.0,0.051898567949544325,PID,rotation
5.782019376754761,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.04127010729560626,PID,rotation
5.8337976932525635,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
5.886168718338013,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
5.937934398651123,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
5.989674091339111,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.041635990142822,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.093426942825317,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.145521402359009,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.197219371795654,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.249405145645142,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.301042795181274,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.352997541427612,-1.4550014734268188,-2.9133453369140625,0.8724510931829128,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.005987225383974001,-0.0004306517928010633,0.00600269345920191,0.08410196167005124,0.08410196167005124,0.0,0.05046117700203074,PID,rotation
6.404700040817261,-1.456106185913086,-2.914661407470703,0.887393275131017,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0042749184820723,-0.0003667566101450332,0.0042906221506266926,0.0691597797219471,0.0691597797219471,0.0,-0.016304749639865432,PID,rotation
6.456720352172852,-1.456106185913086,-2.914661407470703,0.887393275131017,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0042749184820723,-0.0003667566101450332,0.0042906221506266926,0.0691597797219471,0.0691597797219471,0.0,0.04149586783316826,PID,rotation
6.509570121765137,-1.4572736024856567,-2.916095018386841,0.9034683747901446,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0024316897721521178,-0.0003277261292407758,0.002453674706185879,0.053084680062819405,0.053084680062819405,0.0,-0.028982379252019047,PID,rotation
6.5614354610443115,-1.4576281309127808,-2.9165449142456055,0.9084484679182075,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.001860501764224199,-0.0003185032236203164,0.0018875675135310763,0.0481045869347565,0.0481045869347565,0.0,0.00965881674935825,PID,rotation
6.613550424575806,-1.4576281309127808,-2.9165449142456055,0.9084484679182075,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.001860501764224199,-0.0003185032236203164,0.0018875675135310763,0.0481045869347565,0.0481045869347565,0.0,0.028862752160853898,PID,rotation
